,urgent,buy,change,sell,price,gift,search,repair,parts,synt_brand,description,city,published,expire,date_scrapped,seen
285,0,0,0,1,3200,0,0,0,0,korg,korg pa5x 61 teclas ,Barcelona,2024/02/02,2024/07/17,2024/2/9,306
286,0,0,0,1,250,0,0,0,0,erica synths ,sample drum modulo ,Barcelona,2023/11/22,2024/05/20,2024/2/9,335
287,0,0,0,1,260,0,0,0,0,roland,roland bk-3 en buenas condiciones ,Madrid,2024/02/06,2024/07/15,2024/2/9,150
288,0,0,0,1,350,0,0,0,0,intellijel,"intellijel ""metropolis"" ",Málaga,2023/10/02,2024/02/18,2024/2/9,241
289,0,0,0,1,20,0,0,0,0,roland,roland cbbdj202 bolsa transporte ,Burgos,2024/02/02,2024/02/16,2024/2/9,264
290,0,0,0,1,390,0,0,0,0,komplete,komplete kontrol s61 mk2 ,Baleares,2024/02/06,2024/07/15,2024/2/9,145
291,0,0,0,1,220,0,0,0,0,dreadbox,dreadbox whiteline oscillator 2 modulos eurorack ,Asturias,2023/12/12,2024/07/16,2024/2/9,210
292,0,0,0,1,70,0,0,0,0,korg,korg taktile 49 teclas ,Salamanca,2024/02/09,2024/07/17,2024/2/9,100
293,0,0,0,1,10,0,0,0,0,midi,cables midi ,Cantabria,2024/02/05,2024/07/14,2024/2/9,82
294,0,0,0,1,500,0,0,0,0,roland,sintetizador roland alpha juno 1 ,Barcelona,2024/02/08,2024/07/16,2024/2/9,160
295,0,0,0,1,620,0,0,0,0,elektron,elektron digitakt ,Girona,2024/02/05,2024/07/14,2024/2/9,108
296,0,0,0,1,3150,0,0,0,0,buchla,buchla easel command + expansión x7 usb-a midi + extras ,Barcelona,2023/06/13,2024/07/17,2024/2/9,1076
297,0,0,0,1,60,0,0,0,0,intellijel,intellijel octalink 1u eurorack ,Málaga,2024/02/07,2024/07/16,2024/2/9,92
298,0,0,0,1,1800,0,0,0,0,akai,lote de akai ,Madrid,2024/02/03,2024/07/12,2024/2/9,330
299,0,0,0,1,600,0,0,0,0,solton,solton arranger plus caja de ritmos y sintetizador ,Girona,2024/02/09,2024/07/17,2024/2/9,94
300,0,0,0,1,25,0,0,0,0,intellijel,intellijel line-in 1u eurorack x3 ,Málaga,2024/02/07,2024/07/16,2024/2/9,90
301,0,0,0,1,300,0,0,0,0,kurzweil,kurzweil pc2r ,Pontevedra,2024/02/03,2024/07/11,2024/2/9,324
302,0,0,0,1,220,0,0,0,0,uno,uno synth pro ,Barcelona,2024/02/06,2024/07/15,2024/2/9,192
303,0,0,0,1,180,0,0,0,0,noise,noise engineering zularic repetitor ,Barcelona,2024/02/04,2024/03/15,2024/2/9,162
304,0,0,0,1,150,0,0,0,0,boss,boss bx-80 mixer sound like aphex twin! ,Málaga,2024/02/06,2024/07/15,2024/2/9,332
305,0,0,0,1,40,0,0,0,0,noise,ladik n-220 silenzio! noise gate eurorack ,Málaga,2024/02/07,2024/07/16,2024/2/9,88
306,0,0,0,1,110,0,0,0,0,akai,akai mpd 226 ,Madrid,2023/09/26,2024/07/13,2024/2/9,414
307,0,0,0,1,590,0,0,0,0,winter,winter modular eloquencer + eme expansion ,Barcelona,2023/11/26,2024/01/25,2024/2/9,236
308,0,0,0,1,89,0,0,0,0,-,flightcase teclado ,Madrid,2024/02/02,2024/07/15,2024/2/9,276
309,0,0,0,1,50,0,0,0,0,xaoc,xaoc bytom eurorack ,Málaga,2024/02/07,2024/07/16,2024/2/9,100
310,0,0,0,1,875,0,0,0,0,kawai,kawai ep608 ,Barcelona,2024/02/09,2024/07/17,2024/2/9,100
311,0,0,0,1,510,0,0,0,0,acidlab,acidlab m1nm1 ,Barcelona,2024/02/05,2024/03/15,2024/2/9,197
